"uid","full_sci_name","match_type","BB_Accepted","BB_Accepted2","BB_Accepted3","BB_Accepted4","fuzzy_score"
"Crossarchus_alexandri","Crossarchus alexandri","1 - exact_fullsci_w_ssp","Crossarchus alexandri",NA,NA,NA,NA
"Crossarchus_ansorgei","Crossarchus ansorgei","1 - exact_fullsci_w_ssp","Crossarchus ansorgei",NA,NA,NA,NA
"Crossarchus_obscurus","Crossarchus obscurus","1 - exact_fullsci_w_ssp","Crossarchus obscurus",NA,NA,NA,NA
"Crossarchus_platycephalus","Crossarchus platycephalus","1 - exact_fullsci_w_ssp","Crossarchus platycephalus",NA,NA,NA,NA
"Crossomys_moncktoni","Crossomys moncktoni","1 - exact_fullsci_w_ssp","Crossomys moncktoni",NA,NA,NA,NA
"Crunomys_celebensis","Crunomys celebensis","1 - exact_fullsci_w_ssp","Crunomys celebensis",NA,NA,NA,NA
"Crunomys_fallax","Crunomys fallax","1 - exact_fullsci_w_ssp","Crunomys fallax",NA,NA,NA,NA
"Crunomys_melanius","Crunomys melanius","1 - exact_fullsci_w_ssp","Crunomys melanius",NA,NA,NA,NA
"Crunomys_suncoides","Crunomys suncoides","1 - exact_fullsci_w_ssp","Crunomys suncoides",NA,NA,NA,NA
"Cryptochloris_wintoni","Cryptochloris wintoni","1 - exact_fullsci_w_ssp","Cryptochloris wintoni",NA,NA,NA,NA
"Cryptochloris_zyli","Cryptochloris zyli","1 - exact_fullsci_w_ssp","Cryptochloris zyli",NA,NA,NA,NA
"Cryptomys_hottentotus","Cryptomys hottentotus","1 - exact_fullsci_w_ssp","Cryptomys hottentotus",NA,NA,NA,NA
"Cryptonanus_agricolai","Cryptonanus agricolai","1 - exact_fullsci_w_ssp","Cryptonanus agricolai",NA,NA,NA,NA
"Cryptonanus_chacoensis","Cryptonanus chacoensis","1 - exact_fullsci_w_ssp","Cryptonanus chacoensis",NA,NA,NA,NA
"Cryptonanus_guahybae","Cryptonanus guahybae","1 - exact_fullsci_w_ssp","Cryptonanus guahybae",NA,NA,NA,NA
"Cryptonanus_unduaviensis","Cryptonanus unduaviensis","1 - exact_fullsci_w_ssp","Cryptonanus unduaviensis",NA,NA,NA,NA
"Cryptoprocta_ferox","Cryptoprocta ferox","1 - exact_fullsci_w_ssp","Cryptoprocta ferox",NA,NA,NA,NA
"Cryptoprocta_spelea","Cryptoprocta spelea","1 - exact_fullsci_w_ssp","Cryptoprocta spelea",NA,NA,NA,NA
"Cryptotis_alticola","Cryptotis alticola","1 - exact_fullsci_w_ssp","Cryptotis alticola",NA,NA,NA,NA
"Cryptotis_aroensis","Cryptotis aroensis","1 - exact_fullsci_w_ssp","Cryptotis aroensis",NA,NA,NA,NA
"Cryptotis_brachyonyx","Cryptotis brachyonyx","1 - exact_fullsci_w_ssp","Cryptotis brachyonyx",NA,NA,NA,NA
"Cryptotis_endersi","Cryptotis endersi","1 - exact_fullsci_w_ssp","Cryptotis endersi",NA,NA,NA,NA
"Cryptotis_equatoris","Cryptotis equatoris","1 - exact_fullsci_w_ssp","Cryptotis equatoris",NA,NA,NA,NA
"Cryptotis_goldmani","Cryptotis goldmani","1 - exact_fullsci_w_ssp","Cryptotis goldmani",NA,NA,NA,NA
"Cryptotis_goodwini","Cryptotis goodwini","1 - exact_fullsci_w_ssp","Cryptotis goodwini",NA,NA,NA,NA
"Cryptotis_gracilis","Cryptotis gracilis","1 - exact_fullsci_w_ssp","Cryptotis gracilis",NA,NA,NA,NA
"Cryptotis_griseoventris","Cryptotis griseoventris","1 - exact_fullsci_w_ssp","Cryptotis griseoventris",NA,NA,NA,NA
"Cryptotis_hondurensis","Cryptotis hondurensis","1 - exact_fullsci_w_ssp","Cryptotis hondurensis",NA,NA,NA,NA
"Cryptotis_lacandonensis","Cryptotis lacandonensis","1 - exact_fullsci_w_ssp","Cryptotis lacandonensis",NA,NA,NA,NA
"Cryptotis_lacertosus","Cryptotis lacertosus","1 - exact_fullsci_w_ssp","Cryptotis lacertosus",NA,NA,NA,NA
"Cryptotis_mam","Cryptotis mam","1 - exact_fullsci_w_ssp","Cryptotis mam",NA,NA,NA,NA
"Cryptotis_mayensis","Cryptotis mayensis","1 - exact_fullsci_w_ssp","Cryptotis mayensis",NA,NA,NA,NA
"Cryptotis_meridensis","Cryptotis meridensis","1 - exact_fullsci_w_ssp","Cryptotis meridensis",NA,NA,NA,NA
"Cryptotis_merriami","Cryptotis merriami","1 - exact_fullsci_w_ssp","Cryptotis merriami",NA,NA,NA,NA
"Cryptotis_nelsoni","Cryptotis nelsoni","1 - exact_fullsci_w_ssp","Cryptotis nelsoni",NA,NA,NA,NA
"Cryptotis_niausa","Cryptotis niausa","1 - exact_fullsci_w_ssp","Cryptotis niausa",NA,NA,NA,NA
"Cryptotis_nigrescens","Cryptotis nigrescens","1 - exact_fullsci_w_ssp","Cryptotis nigrescens",NA,NA,NA,NA
"Cryptotis_oreoryctes","Cryptotis oreoryctes","1 - exact_fullsci_w_ssp","Cryptotis oreoryctes",NA,NA,NA,NA
"Cryptotis_perijensis","Cryptotis perijensis","1 - exact_fullsci_w_ssp","Cryptotis perijensis",NA,NA,NA,NA
"Cryptotis_peruviensis","Cryptotis peruviensis","1 - exact_fullsci_w_ssp","Cryptotis peruviensis",NA,NA,NA,NA
"Cryptotis_phillipsii","Cryptotis phillipsii","1 - exact_fullsci_w_ssp","Cryptotis phillipsii",NA,NA,NA,NA
"Cryptotis_squamipes","Cryptotis squamipes","1 - exact_fullsci_w_ssp","Cryptotis squamipes",NA,NA,NA,NA
"Cryptotis_tamensis","Cryptotis tamensis","1 - exact_fullsci_w_ssp","Cryptotis tamensis",NA,NA,NA,NA
"Cryptotis_thomasi","Cryptotis thomasi","1 - exact_fullsci_w_ssp","Cryptotis thomasi",NA,NA,NA,NA
"Cryptotis_tropicalis","Cryptotis tropicalis","1 - exact_fullsci_w_ssp","Cryptotis tropicalis",NA,NA,NA,NA
"Cryptotis_venezuelensis","Cryptotis venezuelensis","1 - exact_fullsci_w_ssp","Cryptotis venezuelensis",NA,NA,NA,NA
"Ctenodactylus_gundi","Ctenodactylus gundi","1 - exact_fullsci_w_ssp","Ctenodactylus gundi",NA,NA,NA,NA
"Ctenodactylus_vali","Ctenodactylus vali","1 - exact_fullsci_w_ssp","Ctenodactylus vali",NA,NA,NA,NA
"Ctenomys_andersoni","Ctenomys andersoni","1 - exact_fullsci_w_ssp","Ctenomys andersoni",NA,NA,NA,NA
"Ctenomys_argentinus","Ctenomys argentinus","1 - exact_fullsci_w_ssp","Ctenomys argentinus",NA,NA,NA,NA
"Ctenomys_australis","Ctenomys australis","1 - exact_fullsci_w_ssp","Ctenomys australis",NA,NA,NA,NA
"Ctenomys_bergi","Ctenomys bergi","1 - exact_fullsci_w_ssp","Ctenomys bergi",NA,NA,NA,NA
"Ctenomys_boliviensis","Ctenomys boliviensis","1 - exact_fullsci_w_ssp","Ctenomys boliviensis",NA,NA,NA,NA
"Ctenomys_bonettoi","Ctenomys bonettoi","1 - exact_fullsci_w_ssp","Ctenomys bonettoi",NA,NA,NA,NA
"Ctenomys_brasiliensis","Ctenomys brasiliensis","1 - exact_fullsci_w_ssp","Ctenomys brasiliensis",NA,NA,NA,NA
"Ctenomys_coludo","Ctenomys coludo","1 - exact_fullsci_w_ssp","Ctenomys coludo",NA,NA,NA,NA
"Ctenomys_conoveri","Ctenomys conoveri","1 - exact_fullsci_w_ssp","Ctenomys conoveri",NA,NA,NA,NA
"Ctenomys_dorbignyi","Ctenomys dorbignyi","1 - exact_fullsci_w_ssp","Ctenomys dorbignyi",NA,NA,NA,NA
"Ctenomys_dorsalis","Ctenomys dorsalis","1 - exact_fullsci_w_ssp","Ctenomys dorsalis",NA,NA,NA,NA
"Ctenomys_emilianus","Ctenomys emilianus","1 - exact_fullsci_w_ssp","Ctenomys emilianus",NA,NA,NA,NA
"Ctenomys_erikacuellarae","Ctenomys erikacuellarae","1 - exact_fullsci_w_ssp","Ctenomys erikacuellarae",NA,NA,NA,NA
"Ctenomys_famosus","Ctenomys famosus","1 - exact_fullsci_w_ssp","Ctenomys famosus",NA,NA,NA,NA
"Ctenomys_flamarioni","Ctenomys flamarioni","1 - exact_fullsci_w_ssp","Ctenomys flamarioni",NA,NA,NA,NA
"Ctenomys_fochi","Ctenomys fochi","1 - exact_fullsci_w_ssp","Ctenomys fochi",NA,NA,NA,NA
"Ctenomys_fodax","Ctenomys fodax","1 - exact_fullsci_w_ssp","Ctenomys fodax",NA,NA,NA,NA
"Ctenomys_frater","Ctenomys frater","1 - exact_fullsci_w_ssp","Ctenomys frater",NA,NA,NA,NA
"Ctenomys_fulvus","Ctenomys fulvus","1 - exact_fullsci_w_ssp","Ctenomys fulvus",NA,NA,NA,NA
"Ctenomys_haigi","Ctenomys haigi","1 - exact_fullsci_w_ssp","Ctenomys haigi",NA,NA,NA,NA
"Ctenomys_ibicuiensis","Ctenomys ibicuiensis","1 - exact_fullsci_w_ssp","Ctenomys ibicuiensis",NA,NA,NA,NA
"Ctenomys_johannis","Ctenomys johannis","1 - exact_fullsci_w_ssp","Ctenomys johannis",NA,NA,NA,NA
"Ctenomys_juris","Ctenomys juris","1 - exact_fullsci_w_ssp","Ctenomys juris",NA,NA,NA,NA
"Ctenomys_knighti","Ctenomys knighti","1 - exact_fullsci_w_ssp","Ctenomys knighti",NA,NA,NA,NA
"Ctenomys_lami","Ctenomys lami","1 - exact_fullsci_w_ssp","Ctenomys lami",NA,NA,NA,NA
"Ctenomys_latro","Ctenomys latro","1 - exact_fullsci_w_ssp","Ctenomys latro",NA,NA,NA,NA
"Ctenomys_lessai","Ctenomys lessai","1 - exact_fullsci_w_ssp","Ctenomys lessai",NA,NA,NA,NA
"Ctenomys_leucodon","Ctenomys leucodon","1 - exact_fullsci_w_ssp","Ctenomys leucodon",NA,NA,NA,NA
"Ctenomys_lewisi","Ctenomys lewisi","1 - exact_fullsci_w_ssp","Ctenomys lewisi",NA,NA,NA,NA
"Ctenomys_magellanicus","Ctenomys magellanicus","1 - exact_fullsci_w_ssp","Ctenomys magellanicus",NA,NA,NA,NA
"Ctenomys_maulinus","Ctenomys maulinus","1 - exact_fullsci_w_ssp","Ctenomys maulinus",NA,NA,NA,NA
"Ctenomys_mendocinus","Ctenomys mendocinus","1 - exact_fullsci_w_ssp","Ctenomys mendocinus",NA,NA,NA,NA
"Ctenomys_minutus","Ctenomys minutus","1 - exact_fullsci_w_ssp","Ctenomys minutus",NA,NA,NA,NA
"Ctenomys_occultus","Ctenomys occultus","1 - exact_fullsci_w_ssp","Ctenomys occultus",NA,NA,NA,NA
"Ctenomys_opimus","Ctenomys opimus","1 - exact_fullsci_w_ssp","Ctenomys opimus",NA,NA,NA,NA
"Ctenomys_osvaldoreigi","Ctenomys osvaldoreigi","1 - exact_fullsci_w_ssp","Ctenomys osvaldoreigi",NA,NA,NA,NA
"Ctenomys_pearsoni","Ctenomys pearsoni","1 - exact_fullsci_w_ssp","Ctenomys pearsoni",NA,NA,NA,NA
"Ctenomys_perrensi","Ctenomys perrensi","1 - exact_fullsci_w_ssp","Ctenomys perrensi",NA,NA,NA,NA
"Ctenomys_peruanus","Ctenomys peruanus","1 - exact_fullsci_w_ssp","Ctenomys peruanus",NA,NA,NA,NA
"Ctenomys_pilarensis","Ctenomys pilarensis","1 - exact_fullsci_w_ssp","Ctenomys pilarensis",NA,NA,NA,NA
"Ctenomys_pontifex","Ctenomys pontifex","1 - exact_fullsci_w_ssp","Ctenomys pontifex",NA,NA,NA,NA
"Ctenomys_pundti","Ctenomys pundti","1 - exact_fullsci_w_ssp","Ctenomys pundti",NA,NA,NA,NA
"Ctenomys_rionegrensis","Ctenomys rionegrensis","1 - exact_fullsci_w_ssp","Ctenomys rionegrensis",NA,NA,NA,NA
"Ctenomys_roigi","Ctenomys roigi","1 - exact_fullsci_w_ssp","Ctenomys roigi",NA,NA,NA,NA
"Ctenomys_saltarius","Ctenomys saltarius","1 - exact_fullsci_w_ssp","Ctenomys saltarius",NA,NA,NA,NA
"Ctenomys_scagliai","Ctenomys scagliai","1 - exact_fullsci_w_ssp","Ctenomys scagliai",NA,NA,NA,NA
"Ctenomys_sericeus","Ctenomys sericeus","1 - exact_fullsci_w_ssp","Ctenomys sericeus",NA,NA,NA,NA
"Ctenomys_sociabilis","Ctenomys sociabilis","1 - exact_fullsci_w_ssp","Ctenomys sociabilis",NA,NA,NA,NA
"Ctenomys_steinbachi","Ctenomys steinbachi","1 - exact_fullsci_w_ssp","Ctenomys steinbachi",NA,NA,NA,NA
"Ctenomys_talarum","Ctenomys talarum","1 - exact_fullsci_w_ssp","Ctenomys talarum",NA,NA,NA,NA
"Ctenomys_torquatus","Ctenomys torquatus","1 - exact_fullsci_w_ssp","Ctenomys torquatus",NA,NA,NA,NA
"Ctenomys_tuconax","Ctenomys tuconax","1 - exact_fullsci_w_ssp","Ctenomys tuconax",NA,NA,NA,NA
"Ctenomys_tucumanus","Ctenomys tucumanus","1 - exact_fullsci_w_ssp","Ctenomys tucumanus",NA,NA,NA,NA
"Ctenomys_tulduco","Ctenomys tulduco","1 - exact_fullsci_w_ssp","Ctenomys tulduco",NA,NA,NA,NA
"Ctenomys_validus","Ctenomys validus","1 - exact_fullsci_w_ssp","Ctenomys validus",NA,NA,NA,NA
"Ctenomys_viperinus","Ctenomys viperinus","1 - exact_fullsci_w_ssp","Ctenomys viperinus",NA,NA,NA,NA
"Ctenomys_yatesi","Ctenomys yatesi","1 - exact_fullsci_w_ssp","Ctenomys yatesi",NA,NA,NA,NA
"Ctenomys_yolandae","Ctenomys yolandae","1 - exact_fullsci_w_ssp","Ctenomys yolandae",NA,NA,NA,NA
"Cuniculus_paca","Cuniculus paca","1 - exact_fullsci_w_ssp","Cuniculus paca",NA,NA,NA,NA
"Cuniculus_taczanowskii","Cuniculus taczanowskii","1 - exact_fullsci_w_ssp","Cuniculus taczanowskii",NA,NA,NA,NA
"Cuon_alpinus","Cuon alpinus","1 - exact_fullsci_w_ssp","Cuon alpinus",NA,NA,NA,NA
"Cuscomys_ashaninka","Cuscomys ashaninka","1 - exact_fullsci_w_ssp","Cuscomys ashaninka",NA,NA,NA,NA
"Cyclopes_didactylus","Cyclopes didactylus","1 - exact_fullsci_w_ssp","Cyclopes didactylus",NA,NA,NA,NA
"Cynictis_penicillata","Cynictis penicillata","1 - exact_fullsci_w_ssp","Cynictis penicillata",NA,NA,NA,NA
"Cynocephalus_volans","Cynocephalus volans","1 - exact_fullsci_w_ssp","Cynocephalus volans",NA,NA,NA,NA
