"uid","full_sci_name","match_type","BB_Accepted","BB_Accepted2","BB_Accepted3","BB_Accepted4","class","fuzzy_score"
"Mops_sarasinorum","Mops sarasinorum","1 - exact_fullsci_w_ssp","Mops sarasinorum",NA,NA,NA,"Mammalia",NA
"Mops_spurrelli","Mops spurrelli","1 - exact_fullsci_w_ssp","Mops spurrelli",NA,NA,NA,"Mammalia",NA
"Mops_thersites","Mops thersites","1 - exact_fullsci_w_ssp","Mops thersites",NA,NA,NA,"Mammalia",NA
"Mops_trevori","Mops trevori","1 - exact_fullsci_w_ssp","Mops trevori",NA,NA,NA,"Mammalia",NA
"Mormoops_blainvillei","Mormoops blainvillei","1 - exact_fullsci_w_ssp","Mormoops blainvillei",NA,NA,NA,"Mammalia",NA
"Mormoops_megalophylla","Mormoops megalophylla","1 - exact_fullsci_w_ssp","Mormoops megalophylla",NA,NA,NA,"Mammalia",NA
"Mormopterus_acetabulosus","Mormopterus acetabulosus","1 - exact_fullsci_w_ssp","Mormopterus acetabulosus",NA,NA,NA,"Mammalia",NA
"Mormopterus_doriae","Mormopterus doriae","1 - exact_fullsci_w_ssp","Mormopterus doriae",NA,NA,NA,"Mammalia",NA
"Mormopterus_francoismoutoui","Mormopterus francoismoutoui","1 - exact_fullsci_w_ssp","Mormopterus francoismoutoui",NA,NA,NA,"Mammalia",NA
"Mormopterus_jugularis","Mormopterus jugularis","1 - exact_fullsci_w_ssp","Mormopterus jugularis",NA,NA,NA,"Mammalia",NA
"Mormopterus_minutus","Mormopterus minutus","1 - exact_fullsci_w_ssp","Mormopterus minutus",NA,NA,NA,"Mammalia",NA
"Mormopterus_phrudus","Mormopterus phrudus","1 - exact_fullsci_w_ssp","Mormopterus phrudus",NA,NA,NA,"Mammalia",NA
"Moschiola_indica","Moschiola indica","1 - exact_fullsci_w_ssp","Moschiola indica",NA,NA,NA,"Mammalia",NA
"Moschiola_kathygre","Moschiola kathygre","1 - exact_fullsci_w_ssp","Moschiola kathygre",NA,NA,NA,"Mammalia",NA
"Moschiola_meminna","Moschiola meminna","1 - exact_fullsci_w_ssp","Moschiola meminna",NA,NA,NA,"Mammalia",NA
"Moschus_anhuiensis","Moschus anhuiensis","1 - exact_fullsci_w_ssp","Moschus anhuiensis",NA,NA,NA,"Mammalia",NA
"Moschus_berezovskii","Moschus berezovskii","1 - exact_fullsci_w_ssp","Moschus berezovskii",NA,NA,NA,"Mammalia",NA
"Moschus_chrysogaster","Moschus chrysogaster","1 - exact_fullsci_w_ssp","Moschus chrysogaster",NA,NA,NA,"Mammalia",NA
"Moschus_cupreus","Moschus cupreus","1 - exact_fullsci_w_ssp","Moschus cupreus",NA,NA,NA,"Mammalia",NA
"Moschus_fuscus","Moschus fuscus","1 - exact_fullsci_w_ssp","Moschus fuscus",NA,NA,NA,"Mammalia",NA
"Moschus_leucogaster","Moschus leucogaster","1 - exact_fullsci_w_ssp","Moschus leucogaster",NA,NA,NA,"Mammalia",NA
"Moschus_moschiferus","Moschus moschiferus","1 - exact_fullsci_w_ssp","Moschus moschiferus",NA,NA,NA,"Mammalia",NA
"Mosia_nigrescens","Mosia nigrescens","1 - exact_fullsci_w_ssp","Mosia nigrescens",NA,NA,NA,"Mammalia",NA
"Mungos_gambianus","Mungos gambianus","1 - exact_fullsci_w_ssp","Mungos gambianus",NA,NA,NA,"Mammalia",NA
"Mungos_mungo","Mungos mungo","1 - exact_fullsci_w_ssp","Mungos mungo",NA,NA,NA,"Mammalia",NA
"Mungotictis_decemlineata","Mungotictis decemlineata","1 - exact_fullsci_w_ssp","Mungotictis decemlineata",NA,NA,NA,"Mammalia",NA
"Muntiacus_atherodes","Muntiacus atherodes","1 - exact_fullsci_w_ssp","Muntiacus atherodes",NA,NA,NA,"Mammalia",NA
"Muntiacus_crinifrons","Muntiacus crinifrons","1 - exact_fullsci_w_ssp","Muntiacus crinifrons",NA,NA,NA,"Mammalia",NA
"Muntiacus_feae","Muntiacus feae","1 - exact_fullsci_w_ssp","Muntiacus feae",NA,NA,NA,"Mammalia",NA
"Muntiacus_gongshanensis","Muntiacus gongshanensis","1 - exact_fullsci_w_ssp","Muntiacus gongshanensis",NA,NA,NA,"Mammalia",NA
"Muntiacus_muntjak","Muntiacus muntjak","1 - exact_fullsci_w_ssp","Muntiacus muntjak",NA,NA,NA,"Mammalia",NA
"Muntiacus_puhoatensis","Muntiacus puhoatensis","1 - exact_fullsci_w_ssp","Muntiacus puhoatensis",NA,NA,NA,"Mammalia",NA
"Muntiacus_putaoensis","Muntiacus putaoensis","1 - exact_fullsci_w_ssp","Muntiacus putaoensis",NA,NA,NA,"Mammalia",NA
"Muntiacus_reevesi","Muntiacus reevesi","1 - exact_fullsci_w_ssp","Muntiacus reevesi",NA,NA,NA,"Mammalia",NA
"Muntiacus_rooseveltorum","Muntiacus rooseveltorum","1 - exact_fullsci_w_ssp","Muntiacus rooseveltorum",NA,NA,NA,"Mammalia",NA
"Muntiacus_truongsonensis","Muntiacus truongsonensis","1 - exact_fullsci_w_ssp","Muntiacus truongsonensis",NA,NA,NA,"Mammalia",NA
"Muntiacus_vaginalis","Muntiacus vaginalis","1 - exact_fullsci_w_ssp","Muntiacus vaginalis",NA,NA,NA,"Mammalia",NA
"Muntiacus_vuquangensis","Muntiacus vuquangensis","1 - exact_fullsci_w_ssp","Muntiacus vuquangensis",NA,NA,NA,"Mammalia",NA
"Murexia_habbema","Murexia habbema","1 - exact_fullsci_w_ssp","Murexia habbema",NA,NA,NA,"Mammalia",NA
