"Accepted","Synonym"
"Arielulus_circumdatus","Arielulus_circumdatus"
"Arielulus_circumdatus","Pipistrellus_circumdatus"
"Arielulus_circumdatus","Vespertilio_circumdatus"
"Arielulus_cuprosus","Arielulus_cuprosus"
"Arielulus_cuprosus","Pipistrellus_cuprosus"
"Arielulus_societatis","Arielulus_societatis"
"Arielulus_societatis","Pipistrellus_societatis"
"Ariteus_flavescens","Ariteus_flavescens"
"Ariteus_flavescens","Istiophorus_flavescens"
"Artibeus_amplus","Artibeus_amplus"
"Artibeus_concolor","Artibeus_concolor"
"Artibeus_concolor","Koopmania_concolor"
"Artibeus_fimbriatus","Artibeus_fimbriatus"
"Artibeus_fraterculus","Artibeus_fraterculus"
"Artibeus_hirsutus","Artibeus_hirsutus"
"Artibeus_inopinatus","Artibeus_inopinatus"
"Artibeus_lituratus","Artibeus_lituratus"
"Artibeus_lituratus","Artibeus_intermedius"
"Artibeus_obscurus","Artibeus_obscurus"
"Artibeus_obscurus","Artibeus_fuliginosus"
"Artibeus_obscurus","Phyllostoma_obscurum"
"Artibeus_planirostris","Artibeus_planirostris"
"Arvicanthis_abyssinicus","Arvicanthis_abyssinicus"
"Arvicanthis_ansorgei","Arvicanthis_ansorgei"
"Arvicanthis_blicki","Arvicanthis_blicki"
"Arvicanthis_nairobae","Arvicanthis_nairobae"
"Arvicanthis_nairobae","Arvicanthis_abyssinicus"
"Arvicanthis_nairobae","Arvicanthis_chanleri"
"Arvicanthis_nairobae","Arvicanthis_rumruti"
"Arvicanthis_neumanni","Arvicanthis_neumanni"
"Arvicanthis_neumanni","Arvicanthis_reptans"
"Arvicanthis_niloticus","Arvicanthis_niloticus"
"Arvicanthis_niloticus","Arvicanthis_abyssinicus"
"Arvicanthis_niloticus","Arvicanthis_jebelae"
"Arvicanthis_niloticus","Arvicanthis_testicularis"
"Arvicanthis_niloticus","Hypudaeus_variegatus"
"Arvicanthis_niloticus","Isomys_testicularis"
"Arvicanthis_niloticus","Isomys_variegatus"
"Arvicanthis_niloticus","Mus_discolor"
"Arvicanthis_rufinus","Arvicanthis_rufinus"
"Arvicanthis_rufinus","Arvicanthis_mordax"
"Arvicanthis_rufinus","Arvicanthis_occidentalis"
"Arvicanthis_rufinus","Arvicanthis_setosus"
"Arvicola_sapidus","Arvicola_sapidus"
"Arvicola_sapidus","Arvicola_tenebricus"
"Arvicola_sapidus","Microtus_musiniani"
"Asellia_arabica","Asellia_arabica"
"Asellia_patrizii","Asellia_patrizii"
"Asellia_tridens","Asellia_tridens"
"Asellia_tridens","Rhinolophus_tridens"
"Aselliscus_stoliczkanus","Aselliscus_stoliczkanus"
"Aselliscus_stoliczkanus","Asellia_stoliczkana"
"Aselliscus_stoliczkanus","Aselliscus_trifidus"
"Aselliscus_stoliczkanus","Aselliscus_wheeleri"
"Aselliscus_stoliczkanus","Phyllorhina_trifida"
"Aselliscus_stoliczkanus","Triaenops_wheeleri"
"Aselliscus_tricuspidatus","Aselliscus_tricuspidatus"
"Aselliscus_tricuspidatus","Rhinolophus_tricuspidatus"
"Atelerix_albiventris","Atelerix_albiventris"
"Atelerix_albiventris","Erinaceus_albiventris"
"Atelerix_algirus","Atelerix_algirus"
"Atelerix_algirus","Erinaceus_algirus"
"Atelerix_frontalis","Atelerix_frontalis"
"Atelerix_frontalis","Erinaceus_frontalis"
"Atelerix_sclateri","Atelerix_sclateri"
"Ateles_belzebuth","Ateles_belzebuth"
"Ateles_belzebuth","Ateles_bartlettii"
"Ateles_belzebuth","Ateles_braccatus"
"Ateles_belzebuth","Ateles_chuva"
"Ateles_belzebuth","Ateles_fuliginosus"
"Ateles_belzebuth","Ateles_variegatus"
"Ateles_belzebuth","Cebus_brissonii"
"Ateles_chamek","Ateles_chamek"
"Ateles_chamek","Ateles_ater"
"Ateles_chamek","Ateles_longimembris"
"Ateles_chamek","Ateles_peruvianus"
"Ateles_chamek","Simia_chamek"
"Ateles_fusciceps","Ateles_fusciceps"
"Ateles_geoffroyi","Ateles_geoffroyi"
"Ateles_hybridus","Ateles_hybridus"
"Ateles_hybridus","Ameranthropoides_loysi"
"Ateles_hybridus","Ateles_albifrons"
"Ateles_hybridus","Ateles_belzebuth"
"Ateles_marginatus","Ateles_marginatus"
"Ateles_marginatus","Ateles_belzebuth"
"Ateles_marginatus","Ateles_frontalis"
"Ateles_paniscus","Ateles_paniscus"
"Ateles_paniscus","Ateles_ater"
"Ateles_paniscus","Ateles_pentadactylus"
"Ateles_paniscus","Ateles_subpentadactylus"
"Ateles_paniscus","Cebus_paniscus"
"Ateles_paniscus","Simia_paniscus"
"Atelocynus_microtis","Atelocynus_microtis"
"Atelocynus_microtis","Canis_microtis"
"Atelocynus_microtis","Dusicyon_microtis"
"Atherurus_africanus","Atherurus_africanus"
"Atherurus_macrourus","Atherurus_macrourus"
"Atherurus_macrourus","Atherurus_assamensis"
"Atherurus_macrourus","Hystrix_macrourus"
"Atilax_paludinosus","Atilax_paludinosus"
"Atilax_paludinosus","Athylax_paludinosus"
"Atilax_paludinosus","Herpestes_paludinosus"
"Atilax_paludinosus","Mungos_paludinosus"
"Atlantoxerus_getulus","Atlantoxerus_getulus"
"Atlantoxerus_getulus","Atlantoxerus_praetextus"
"Atlantoxerus_getulus","Sciurus_getulus"
"Auliscomys_boliviensis","Auliscomys_boliviensis"
"Auliscomys_boliviensis","Phyllotis_boliviensis"
"Auliscomys_pictus","Auliscomys_pictus"
"Auliscomys_pictus","Phyllotis_decoloratus"
"Auliscomys_sublimis","Auliscomys_sublimis"
"Auliscomys_sublimis","Euneomys_leucurus"
"Avahi_betsileo","Avahi_betsileo"
"Avahi_cleesei","Avahi_cleesei"
"Avahi_laniger","Avahi_laniger"
"Avahi_laniger","Avahis_laniger"
"Avahi_laniger","Habrocebus_lanatus"
"Avahi_laniger","Indris_longicaudatus"
"Avahi_laniger","Iropocus_laniger"
"Avahi_laniger","Lemur_laniger"
"Avahi_laniger","Microrhynchus_laniger"
"Avahi_meridionalis","Avahi_meridionalis"
"Avahi_mooreorum","Avahi_mooreorum"
"Avahi_occidentalis","Avahi_occidentalis"
"Avahi_occidentalis","Avahi_laniger"
"Avahi_peyrierasi","Avahi_peyrierasi"
"Avahi_ramanantsoavanai","Avahi_ramanantsoavani"
"Avahi_unicolor","Avahi_unicolor"
"Axis_axis","Axis_axis"
"Axis_axis","Cervus_axis"
"Axis_calamianensis","Axis_calamianensis"
"Axis_calamianensis","Axis_porcinus"
"Axis_calamianensis","Cervus_calamianensis"
"Axis_calamianensis","Hyelaphus_calamianensis"
"Axis_kuhlii","Axis_kuhlii"
"Axis_kuhlii","Axis_porcinus"
"Axis_kuhlii","Cervus_kuhlii"
"Axis_porcinus","Axis_porcinus"
"Axis_porcinus","Cervus_porcinus"
"Babyrousa_babyrussa","Babyrousa_babyrussa"
"Babyrousa_babyrussa","Babyrousa_alfurus"
"Babyrousa_babyrussa","Babyrousa_babirousa"
"Babyrousa_babyrussa","Babyrousa_frosti"
"Babyrousa_babyrussa","Babyrousa_indicus"
"Babyrousa_babyrussa","Babyrousa_orientalis"
"Babyrousa_babyrussa","Babyrousa_quadricornus"
"Babyrousa_babyrussa","Sus_babyrussa"
"Babyrousa_celebensis","Babyrousa_celebensis"
"Babyrousa_celebensis","Babirussa_celebensis"
"Babyrousa_celebensis","Babyrousa_babyrussa"
"Babyrousa_celebensis","Babyrousa_merkusi"
"Babyrousa_togeanensis","Babyrousa_togeanensis"
"Babyrousa_togeanensis","Babirussa_babyrussa"
"Babyrousa_togeanensis","Babyrousa_babyrussa"
"Baiomys_musculus","Baiomys_musculus"
"Baiomys_musculus","Peromyscus_musculus"
"Baiomys_taylori","Baiomys_taylori"
"Baiomys_taylori","Hesperomys_taylori"
"Baiomys_taylori","Peromyscus_allex"
"Baiomys_taylori","Peromyscus_paulus"
"Baiomys_taylori","Peromyscus_taylori"
"Baiyankamys_habbema","Baiyankamys_habbema"
"Baiyankamys_habbema","Hydromys_habbema"
"Baiyankamys_shawmayeri","Baiyankamys_shawmayeri"
"Baiyankamys_shawmayeri","Hydromys_shawmayeri"
"Balaena_mysticetus","Balaena_mysticetus"
"Balaena_mysticetus","Balaena_prisca"
"Balaena_mysticetus","Balaena_vulgaris"
"Balaena_mysticetus","Baloena_mysticetus"
"Balaenoptera_acutorostrata","Balaenoptera_acutorostrata"
"Balaenoptera_acutorostrata","Balaena_gibbosa"
"Balaenoptera_acutorostrata","Balaena_microcephala"
"Balaenoptera_acutorostrata","Balaena_minima"
"Balaenoptera_acutorostrata","Balaena_rostrata"
"Balaenoptera_acutorostrata","Balaenoptera_acuturostrata"
"Balaenoptera_acutorostrata","Balaenoptera_eschrichtius"
"Balaenoptera_acutorostrata","Balaenoptera_microcephala"
"Balaenoptera_acutorostrata","Balaenoptera_rostrata"
"Balaenoptera_acutorostrata","Balaenoptera_thalmaha"
"Balaenoptera_acutorostrata","Pterobalaena_acutorostrata"
"Balaenoptera_acutorostrata","Pterobalaena_minor"
"Balaenoptera_acutorostrata","Pterobalaena_nana"
"Balaenoptera_acutorostrata","Pterobalaena_pentadactyla"
"Balaenoptera_acutorostrata","Rorqualus_minor"
"Balaenoptera_acutorostrata","Rorqualus_rostratus"
"Balaenoptera_acutorostrata","Sibbaldius_mondinii"
"Balaenoptera_bonaerensis","Balaenoptera_bonaerensis"
"Balaenoptera_bonaerensis","Balaenoptera_acutorostrata"
"Balaenoptera_bonaerensis","Balaenoptera_huttoni"
"Balaenoptera_bonaerensis","Balaenoptera_racovitzai"
"Balaenoptera_bonaerensis","Physalus_antarcticus"
"Balaenoptera_bonaerensis","Pterobalaena_bonaerensis"
"Balaenoptera_borealis","Balaenoptera_borealis"
"Balaenoptera_borealis","Balaena_sulcata"
"Balaenoptera_borealis","Balaenoptera_alba"
"Balaenoptera_borealis","Balaenoptera_arctica"
"Balaenoptera_borealis","Balaenoptera_iwasi"
"Balaenoptera_borealis","Balaenoptera_laticeps"
"Balaenoptera_borealis","Balaenoptera_schlegelii"
"Balaenoptera_borealis","Balaenoptera_schlegellii"
"Balaenoptera_borealis","Balaenoptera_swinhoei"
"Balaenoptera_borealis","Balena_rostrata"
"Balaenoptera_borealis","Belaenoptera_schlegeli"
"Balaenoptera_borealis","Physalus_iwasi"
"Balaenoptera_borealis","Pterobalaena_alba"
"Balaenoptera_borealis","Pterobalaena_schlegeli"
"Balaenoptera_borealis","Rorqualus_borealis"
"Balaenoptera_borealis","Rudolphius_laticeps"
"Balaenoptera_borealis","Sibbaldius_laticeps"
"Balaenoptera_borealis","Sibbaldius_schlegelii"
"Balaenoptera_borealis","Sibbaldus_laticeps"
"Balaenoptera_musculus","Balaenoptera_musculus"
"Balaenoptera_musculus","Balaena_borealis"
"Balaenoptera_musculus","Balaena_maximus"
"Balaenoptera_musculus","Balaena_musculus"
"Balaenoptera_musculus","Balaenoptera_brevicauda"
"Balaenoptera_musculus","Balaenoptera_carolinae"
"Balaenoptera_musculus","Balaenoptera_gigas"
"Balaenoptera_musculus","Balaenoptera_indica"
"Balaenoptera_musculus","Balaenoptera_jubartes"
"Balaenoptera_musculus","Balaenoptera_miramaris"
"Balaenoptera_musculus","Balaenoptera_sulfurea"
"Balaenoptera_musculus","Cuvierius_latirostris"
"Balaenoptera_musculus","Physalus_boops"
"Balaenoptera_musculus","Physalus_indicus"
"Balaenoptera_musculus","Physalus_latirostris"
"Balaenoptera_musculus","Pterobalaena_gigas"
"Balaenoptera_musculus","Pterobalaena_grypus"
"Balaenoptera_musculus","Rorqualus_boops"
"Balaenoptera_musculus","Rorqualus_musculus"
"Balaenoptera_musculus","Sibbaldius_antarcticus"
"Balaenoptera_musculus","Sibbaldius_borealis"
"Balaenoptera_musculus","Sibbaldius_musculus"
"Balaenoptera_musculus","Sibbaldius_sulfureus"
"Balaenoptera_musculus","Sibbaldus_borealis"
"Balaenoptera_musculus","Sibbaldus_musculus"
"Balaenoptera_musculus","Stenobalaena_xanthogaster"
"Balaenoptera_omurai","Balaenoptera_omurai"
"Balaenoptera_omurai","Rorqualus_omurai"
"Balaenoptera_physalus","Balaenoptera_physalus"
"Balaenoptera_physalus","Balaena_antipodarum"
"Balaenoptera_physalus","Balaena_maximus"
"Balaenoptera_physalus","Balaena_mysticetus"
"Balaenoptera_physalus","Balaena_physalis"
"Balaenoptera_physalus","Balaena_physalus"
"Balaenoptera_physalus","Balaena_rostrata"
"Balaenoptera_physalus","Balaena_sulcata"
"Balaenoptera_physalus","Balaena_tschudii"
"Balaenoptera_physalus","Balaenoptera_antarctica"
"Balaenoptera_physalus","Balaenoptera_antiquorum"
"Balaenoptera_physalus","Balaenoptera_aragous"
"Balaenoptera_physalus","Balaenoptera_australis"
"Balaenoptera_physalus","Balaenoptera_blythii"
"Balaenoptera_physalus","Balaenoptera_brasiliensis"
"Balaenoptera_physalus","Balaenoptera_copei"
"Balaenoptera_physalus","Balaenoptera_mediterraneensis"
"Balaenoptera_physalus","Balaenoptera_mediterranensis"
"Balaenoptera_physalus","Balaenoptera_patachonica"
"Balaenoptera_physalus","Balaenoptera_patachonicha"
"Balaenoptera_physalus","Balaenoptera_patagonica"
"Balaenoptera_physalus","Balaenoptera_physalis"
"Balaenoptera_physalus","Balaenoptera_rorqual"
"Balaenoptera_physalus","Balaenoptera_schlegeli"
"Balaenoptera_physalus","Balaenoptera_sulcata"
"Balaenoptera_physalus","Balaenoptera_swinhoii"
"Balaenoptera_physalus","Balaenoptera_tenuirostris"
"Balaenoptera_physalus","Balaenoptera_velifera"
"Balaenoptera_physalus","Balaenopteris_guibusdam"
"Balaenoptera_physalus","Benedenia_knoxii"
"Balaenoptera_physalus","Dubertus_rhodinsulensis"
"Balaenoptera_physalus","Physalis_vulgaris"
"Balaenoptera_physalus","Physalus_antarcticus"
"Balaenoptera_physalus","Physalus_australis"
"Balaenoptera_physalus","Physalus_brasiliensis"
"Balaenoptera_physalus","Physalus_duguidii"
"Balaenoptera_physalus","Physalus_dugundii"
"Balaenoptera_physalus","Physalus_fasciatus"
"Balaenoptera_physalus","Physalus_patachonicus"
"Balaenoptera_physalus","Physalus_verus"
"Balaenoptera_physalus","Pterobalaena_communis"
"Balaenoptera_physalus","Pterobalaena_gigantea"
"Balaenoptera_physalus","Sibbaldius_tectirostris"
"Balaenoptera_physalus","Sibbaldius_tuberosus"
"Balaenoptera_physalus","Swinhoia_chinensis"
"Balantiopteryx_infusca","Balantiopteryx_infusca"
"Balantiopteryx_infusca","Saccopteryx_infusca"
"Balantiopteryx_io","Balantiopteryx_io"
"Balantiopteryx_plicata","Balantiopteryx_plicata"
"Balionycteris_maculata","Balionycteris_maculata"
"Balionycteris_maculata","Cynopterus_maculatus"
"Bandicota_bengalensis","Bandicota_bengalensis"
"Bandicota_bengalensis","Gunomys_kok"
"Bandicota_bengalensis","Gunomys_lordi"
"Bandicota_bengalensis","Gunomys_sindicus"
"Bandicota_bengalensis","Gunomys_varillus"
"Bandicota_bengalensis","Gunomys_varius"
"Bandicota_bengalensis","Gunomys_wardi"
"Bandicota_bengalensis","Mus_barclayanus"
"Bandicota_bengalensis","Mus_blythianus"
"Bandicota_bengalensis","Mus_daccaensis"
"Bandicota_bengalensis","Mus_dubius"
"Bandicota_bengalensis","Mus_kok"
"Bandicota_bengalensis","Mus_morungensis"
"Bandicota_bengalensis","Mus_plurimammis"
"Bandicota_bengalensis","Mus_providens"
"Bandicota_bengalensis","Mus_tarayensis"
"Bandicota_bengalensis","Nesokia_gracilis"
"Bandicota_indica","Bandicota_indica"
"Bandicota_indica","Bandicota_jabouillei"
"Bandicota_indica","Bandicota_mordax"
"Bandicota_indica","Bandicota_siamensis"
"Bandicota_indica","Mus_bandicota"
"Bandicota_indica","Mus_elliotanus"
"Bandicota_indica","Mus_giganteus"
"Bandicota_indica","Mus_macropus"
"Bandicota_indica","Mus_malabarica"
"Bandicota_indica","Mus_nemorivagus"
"Bandicota_indica","Mus_perchal"
"Bandicota_indica","Mus_setifer"
"Bandicota_indica","Nesokia_nemorivaga"
"Bandicota_indica","Rattus_eloquens"
"Bandicota_savilei","Bandicota_savilei"
"Barbastella_barbastellus","Barbastella_barbastellus"
"Barbastella_barbastellus","Barbastella_communis"
"Barbastella_barbastellus","Barbastella_daubentoni"
"Barbastella_beijingensis","Barbastella_beijingensis"
"Bassaricyon_alleni","Bassaricyon_alleni"
"Bassaricyon_alleni","Bassaricyon_beddardi"
"Bassaricyon_alleni","Bassaricyon_medius"
"Bassaricyon_gabbii","Bassaricyon_gabbii"
"Bassaricyon_gabbii","Bassaricyon_lasius"
"Bassaricyon_gabbii","Bassaricyon_pauli"
"Bassaricyon_gabbii","Bassaricyon_richardsoni"
"Bassaricyon_medius","Bassaricyon_medius"
"Bassaricyon_neblina","Bassaricyon_neblina"
"Bassariscus_astutus","Bassariscus_astutus"
"Bassariscus_astutus","Bassaris_astuta"
"Bassariscus_astutus","Bassariscus_albipes"
"Bassariscus_astutus","Bassariscus_sonoitensis"
"Bassariscus_sumichrasti","Bassariscus_sumichrasti"
"Bassariscus_sumichrasti","Bassaris_monticola"
"Bassariscus_sumichrasti","Bassaris_sumichrasti"
"Bassariscus_sumichrasti","Jentinkia_sumichrasti"
"Bathyergus_janetta","Bathyergus_janetta"
"Bathyergus_suillus","Bathyergus_suillus"
"Bathyergus_suillus","Bathyergus_africana"
"Bathyergus_suillus","Bathyergus_maritimus"
"Bathyergus_suillus","Mus_maritimus"
"Bathyergus_suillus","Mus_suillus"
"Bathyergus_suillus","Myotalpa_maritima"
"Batomys_dentatus","Batomys_dentatus"
"Batomys_russatus","Batomys_russatus"
"Batomys_salomonseni","Batomys_salomonseni"
"Batomys_uragon","Batomys_uragon"
"Bauerus_dubiaquercus","Bauerus_dubiaquercus"
"Bauerus_dubiaquercus","Antrozous_dubiaquercus"
"Bdeogale_crassicauda","Bdeogale_crassicauda"
"Bdeogale_jacksoni","Bdeogale_jacksoni"
"Bdeogale_nigripes","Bdeogale_nigripes"
"Bdeogale_omnivora","Bdeogale_omnivora"
"Beamys_hindei","Beamys_hindei"
"Beatragus_hunteri","Beatragus_hunteri"
"Beatragus_hunteri","?_hunteri"
"Beatragus_hunteri","Damaliscus_hunteri"
"Belomys_pearsonii","Belomys_pearsonii"
"Belomys_pearsonii","Sciuropterus_pearsonii"
"Berardius_arnuxii","Berardius_arnuxii"
"Berardius_arnuxii","Berardius_arnouxi"
"Berardius_arnuxii","Berardius_arnouxii"
"Berardius_arnuxii","Berardius_arnuxi"
"Berardius_arnuxii","Berardius_bairdi"
"Berardius_bairdii","Berardius_bairdii"
"Berardius_bairdii","Berardius_bairdi"
"Berardius_bairdii","Berardius_vegaae"
"Berardius_bairdii","Berardius_vegae"
"Berardius_bairdii","Berardius_vegana"
"Berylmys_berdmorei","Berylmys_berdmorei"
"Berylmys_berdmorei","Epimys_berdmorei"
"Berylmys_mackenziei","Berylmys_mackenziei"
"Berylmys_mackenziei","Rattus_mackenziei"
"Berylmys_manipulus","Berylmys_manipulus"
"Bettongia_gaimardi","Bettongia_gaimardi"
"Bettongia_gaimardi","Kangurus_gaimardi"
"Bettongia_lesueur","Bettongia_lesueur"
"Bettongia_lesueur","Bettongia_lesueuri"
"Bettongia_lesueur","Hypsiprymnus_lesueur"
"Bettongia_penicillata","Bettongia_penicillata"
"Bettongia_pusilla","Bettongia_pusilla"
"Bettongia_tropica","Bettongia_tropica"
"Bibimys_chacoensis","Bibimys_chacoensis"
"Bibimys_labiosus","Bibimys_labiosus"
"Bibimys_torresi","Bibimys_torresi"
"Biswamoyopterus_biswasi","Biswamoyopterus_biswasi"
"Biswamoyopterus_laoensis","Biswamoyopterus_laoensis"
"Blarina_brevicauda","Blarina_brevicauda"
"Blarina_brevicauda","Blarina_fossilis"
"Blarina_brevicauda","Blarina_kirtlandi"
"Blarina_brevicauda","Blarina_ozarkensis"
"Blarina_brevicauda","Blarina_simplicidens"
"Blarina_brevicauda","Blarina_talpoides"
"Blarina_brevicauda","Corsira_talpoides"
"Blarina_brevicauda","Sorex_brevicaudus"
"Blarina_brevicauda","Sorex_talpoides"
"Blarina_brevicauda","Talposorex_platyurus"
"Blarina_carolinensis","Blarina_carolinensis"
"Blarina_carolinensis","Sorex_carolinensis"
"Blarina_hylophaga","Blarina_hylophaga"
"Blarinella_quadraticauda","Blarinella_quadraticauda"
"Blarinella_quadraticauda","Sorex_quadraticauda"
"Blarinella_wardi","Blarinella_wardi"
"Blarinomys_breviceps","Blarinomys_breviceps"
"Blastocerus_dichotomus","Blastocerus_dichotomus"
"Blastocerus_dichotomus","Blastoceros_dichotomus"
"Blastocerus_dichotomus","Cervus_dichotomus"
"Boromys_offella","Boromys_offella"
"Boromys_torrei","Boromys_torrei"
"Bos_frontalis","Bos_frontalis"
"Bos_gaurus","Bos_frontalis"
"Bos_grunniens","Bos_grunniens"
"Bos_grunniens","Bos_bunnelli"
"Bos_indicus","Bos_taurus"
"Bos_javanicus","Bos_javanicus"
"Bos_javanicus","Bos_banteng"
"Bos_javanicus","Bos_birmanicus"
"Bos_javanicus","Bos_lowi"
"Bos_mutus","Bos_grunniens"
"Bos_primigenius","Bos_taurus"
"Bos_sauveli","Bos_sauveli"
"Bos_taurus","Bos_taurus"
"Bos_taurus","Bos_domestic"
"Boselaphus_tragocamelus","Boselaphus_tragocamelus"
"Boselaphus_tragocamelus","Antilope_albipes"
"Boselaphus_tragocamelus","Antilope_leucopus"
"Boselaphus_tragocamelus","Antilope_tragocamelus"
"Boselaphus_tragocamelus","Boselaphus_albipes"
"Boselaphus_tragocamelus","Cemas_tragocamelus"
"Boselaphus_tragocamelus","Damalis_risia"
"Boselaphus_tragocamelus","Portax_tragelaphus"
"Boselaphus_tragocamelus","Tragelaphus_hippelaphus"
"Brachiones_przewalskii","Brachiones_przewalskii"
"Brachiones_przewalskii","Gerbillus_arenicolor"
"Brachylagus_idahoensis","Brachylagus_idahoensis"
"Brachylagus_idahoensis","Lepus_idahoensis"
"Brachylagus_idahoensis","Microlagus_idahoensis"
"Brachylagus_idahoensis","Sylvilagus_idahoensis"
"Brachyphylla_cavernarum","Brachyphylla_cavernarum"
"Brachyphylla_nana","Brachyphylla_nana"
"Brachyphylla_nana","Brachyphylla_pumilia"
"Brachytarsomys_albicauda","Brachytarsomys_albicauda"
"Brachyteles_arachnoides","Brachyteles_arachnoides"
"Brachyteles_arachnoides","Ateles_arachnoides"
"Brachyteles_arachnoides","Ateles_eriodes"
"Brachyteles_arachnoides","Brachyteles_macrotarsus"
"Brachyteles_arachnoides","Eriodes_tuberifer"
"Brachyteles_hypoxanthus","Brachyteles_hypoxanthus"
"Brachyteles_hypoxanthus","Ateles_hypoxanthus"
"Brachyteles_hypoxanthus","Brachyteles_hemidactylus"
"Brachyuromys_betsileoensis","Brachyuromys_betsileoensis"
"Brachyuromys_betsileoensis","?_betsileoensis"
"Brachyuromys_betsileoensis","Brachywromys_betsileoensis"
"Brachyuromys_ramirohitra","Brachyuromys_ramirohitra"
"Bradypus_pygmaeus","Bradypus_pygmaeus"
"Bradypus_torquatus","Bradypus_torquatus"
"Bradypus_torquatus","Bradypus_affinis"
"Bradypus_torquatus","Bradypus_crinitus"
"Bradypus_torquatus","Bradypus_cristatus"
"Bradypus_torquatus","Bradypus_melanotis"
"Bradypus_torquatus","Hemibradypus_mareyi"
"Bradypus_tridactylus","Bradypus_tridactylus"
"Bradypus_tridactylus","Acheus_ai"
"Bradypus_tridactylus","Arctopithecus_blainvillii"
"Bradypus_tridactylus","Arctopithecus_flaccidus"
"Bradypus_tridactylus","Bradypus_cuculliger"
"Bradypus_tridactylus","Bradypus_cummunis"
"Bradypus_tridactylus","Bradypus_gularis"
"Bradypus_variegatus","Bradypus_variegatus"
"Bradypus_variegatus","Arctopithecus_castaneiceps"
"Bradypus_variegatus","Arctopithecus_griseus"
"Bradypus_variegatus","Bradypus_griseus"
"Brotomys_voratus","Brotomys_voratus"
"Brucepattersonius_griserufescens","Brucepattersonius_griserufescens"
"Brucepattersonius_griserufescens","Brucepattersonius_albinasus"
"Brucepattersonius_iheringi","Brucepattersonius_iheringi"
"Brucepattersonius_iheringi","Oxymycterus_iheringi"
"Brucepattersonius_soricinus","Brucepattersonius_soricinus"
"Bubalus_depressicornis","Bubalus_depressicornis"
"Bubalus_depressicornis","Anoa_depressicornis"
"Bubalus_depressicornis","Bos_bubalus"
"Bubalus_depressicornis","Bubalus_anoa"
"Bubalus_mindorensis","Bubalus_mindorensis"
"Bubalus_quarlesi","Bubalus_quarlesi"
"Bubalus_quarlesi","Anoa_quarlesi"
"Budorcas_taxicolor","Budorcas_taxicolor"
