"uid","full_sci_name","match_type","BB_Accepted","BB_Accepted2","BB_Accepted3","BB_Accepted4","p","c","o","f","fuzzy_score"
"Syconycteris_australis","Syconycteris australis","1 - exact_fullsci_w_ssp","Syconycteris australis",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Pteropodidae",NA
"Sylvicapra_grimmia","Sylvicapra grimmia","1 - exact_fullsci_w_ssp","Sylvicapra grimmia",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Bovidae",NA
"Sylvilagus_andinus","Sylvilagus andinus","1 - exact_fullsci_w_ssp","Sylvilagus andinus",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Leporidae",NA
"Sylvilagus_aquaticus","Sylvilagus aquaticus","1 - exact_fullsci_w_ssp","Sylvilagus aquaticus",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Leporidae",NA
"Sylvilagus_audubonii","Sylvilagus audubonii","1 - exact_fullsci_w_ssp","Sylvilagus audubonii",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Leporidae",NA
"Sylvilagus_bachmani","Sylvilagus bachmani","1 - exact_fullsci_w_ssp","Sylvilagus bachmani",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Leporidae",NA
"Sylvilagus_brasiliensis","Sylvilagus brasiliensis","1 - exact_fullsci_w_ssp","Sylvilagus brasiliensis",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Leporidae",NA
"Sylvilagus_dicei","Sylvilagus dicei","1 - exact_fullsci_w_ssp","Sylvilagus dicei",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Leporidae",NA
"Sylvilagus_floridanus","Sylvilagus floridanus","1 - exact_fullsci_w_ssp","Sylvilagus floridanus",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Leporidae",NA
"Sylvilagus_nuttallii","Sylvilagus nuttallii","1 - exact_fullsci_w_ssp","Sylvilagus nuttallii",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Leporidae",NA
"Sylvilagus_obscurus","Sylvilagus obscurus","1 - exact_fullsci_w_ssp","Sylvilagus obscurus",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Leporidae",NA
"Sylvilagus_palustris","Sylvilagus palustris","1 - exact_fullsci_w_ssp","Sylvilagus palustris",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Leporidae",NA
"Sylvilagus_transitionalis","Sylvilagus transitionalis","1 - exact_fullsci_w_ssp","Sylvilagus transitionalis",NA,NA,NA,"Chordata","Mammalia","Lagomorpha","Leporidae",NA
"Sylvisorex_granti","Sylvisorex granti","1 - exact_fullsci_w_ssp","Sylvisorex granti",NA,NA,NA,"Chordata","Mammalia","Eulipotyphla","Soricidae",NA
"Sylvisorex_howelli","Sylvisorex howelli","1 - exact_fullsci_w_ssp","Sylvisorex howelli",NA,NA,NA,"Chordata","Mammalia","Eulipotyphla","Soricidae",NA
"Sylvisorex_johnstoni","Sylvisorex johnstoni","1 - exact_fullsci_w_ssp","Sylvisorex johnstoni",NA,NA,NA,"Chordata","Mammalia","Eulipotyphla","Soricidae",NA
"Sylvisorex_konganensis","Sylvisorex konganensis","1 - exact_fullsci_w_ssp","Sylvisorex konganensis",NA,NA,NA,"Chordata","Mammalia","Eulipotyphla","Soricidae",NA
"Sylvisorex_lunaris","Sylvisorex lunaris","1 - exact_fullsci_w_ssp","Sylvisorex lunaris",NA,NA,NA,"Chordata","Mammalia","Eulipotyphla","Soricidae",NA
"Sylvisorex_morio","Sylvisorex morio","1 - exact_fullsci_w_ssp","Sylvisorex morio",NA,NA,NA,"Chordata","Mammalia","Eulipotyphla","Soricidae",NA
"Sylvisorex_ollula","Sylvisorex ollula","1 - exact_fullsci_w_ssp","Sylvisorex ollula",NA,NA,NA,"Chordata","Mammalia","Eulipotyphla","Soricidae",NA
"Sylvisorex_oriundus","Sylvisorex oriundus","1 - exact_fullsci_w_ssp","Sylvisorex oriundus",NA,NA,NA,"Chordata","Mammalia","Eulipotyphla","Soricidae",NA
"Sylvisorex_vulcanorum","Sylvisorex vulcanorum","1 - exact_fullsci_w_ssp","Sylvisorex vulcanorum",NA,NA,NA,"Chordata","Mammalia","Eulipotyphla","Soricidae",NA
"Symphalangus_syndactylus","Symphalangus syndactylus","1 - exact_fullsci_w_ssp","Symphalangus syndactylus",NA,NA,NA,"Chordata","Mammalia","Primates","Hylobatidae",NA
"Synaptomys_cooperi","Synaptomys cooperi","1 - exact_fullsci_w_ssp","Synaptomys cooperi",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Syncerus_caffer","Syncerus caffer","1 - exact_fullsci_w_ssp","Syncerus caffer",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Bovidae",NA
"Syntheosciurus_brochus","Syntheosciurus brochus","1 - exact_fullsci_w_ssp","Syntheosciurus brochus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Sciuridae",NA
"Tachyglossus_aculeatus","Tachyglossus aculeatus","1 - exact_fullsci_w_ssp","Tachyglossus aculeatus",NA,NA,NA,"Chordata","Mammalia","Monotremata","Tachyglossidae",NA
"Tachyoryctes_macrocephalus","Tachyoryctes macrocephalus","1 - exact_fullsci_w_ssp","Tachyoryctes macrocephalus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Spalacidae",NA
"Tadarida_brasiliensis","Tadarida brasiliensis","1 - exact_fullsci_w_ssp","Tadarida brasiliensis",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Molossidae",NA
"Tadarida_latouchei","Tadarida latouchei","1 - exact_fullsci_w_ssp","Tadarida latouchei",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Molossidae",NA
"Tadarida_teniotis","Tadarida teniotis","1 - exact_fullsci_w_ssp","Tadarida teniotis",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Molossidae",NA
"Taeromys_dominator","Taeromys dominator","1 - exact_fullsci_w_ssp","Taeromys dominator",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Talpa_altaica","Talpa altaica","1 - exact_fullsci_w_ssp","Talpa altaica",NA,NA,NA,"Chordata","Mammalia","Eulipotyphla","Talpidae",NA
"Talpa_aquitania","Talpa aquitania","1 - exact_fullsci_w_ssp","Talpa aquitania",NA,NA,NA,"Chordata","Mammalia","Eulipotyphla","Talpidae",NA
"Talpa_caeca","Talpa caeca","1 - exact_fullsci_w_ssp","Talpa caeca",NA,NA,NA,"Chordata","Mammalia","Eulipotyphla","Talpidae",NA
"Talpa_europaea","Talpa europaea","1 - exact_fullsci_w_ssp","Talpa europaea",NA,NA,NA,"Chordata","Mammalia","Eulipotyphla","Talpidae",NA
"Talpa_martinorum","Talpa martinorum","1 - exact_fullsci_w_ssp","Talpa martinorum",NA,NA,NA,"Chordata","Mammalia","Eulipotyphla","Talpidae",NA
"Talpa_occidentalis","Talpa occidentalis","1 - exact_fullsci_w_ssp","Talpa occidentalis",NA,NA,NA,"Chordata","Mammalia","Eulipotyphla","Talpidae",NA
"Tamandua_mexicana","Tamandua mexicana","1 - exact_fullsci_w_ssp","Tamandua mexicana",NA,NA,NA,"Chordata","Mammalia","Pilosa","Myrmecophagidae",NA
"Tamandua_tetradactyla","Tamandua tetradactyla","1 - exact_fullsci_w_ssp","Tamandua tetradactyla",NA,NA,NA,"Chordata","Mammalia","Pilosa","Myrmecophagidae",NA
"Tamias_striatus","Tamias striatus","1 - exact_fullsci_w_ssp","Tamias striatus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Sciuridae",NA
"Tamiasciurus_douglasii","Tamiasciurus douglasii","1 - exact_fullsci_w_ssp","Tamiasciurus douglasii",NA,NA,NA,"Chordata","Mammalia","Rodentia","Sciuridae",NA
"Tamiasciurus_hudsonicus","Tamiasciurus hudsonicus","1 - exact_fullsci_w_ssp","Tamiasciurus hudsonicus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Sciuridae",NA
"Tamiops_maritimus","Tamiops maritimus","1 - exact_fullsci_w_ssp","Tamiops maritimus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Sciuridae",NA
"Tamiops_mcclellandii","Tamiops mcclellandii","1 - exact_fullsci_w_ssp","Tamiops mcclellandii",NA,NA,NA,"Chordata","Mammalia","Rodentia","Sciuridae",NA
"Tamiops_rodolphii","Tamiops rodolphii","1 - exact_fullsci_w_ssp","Tamiops rodolphii",NA,NA,NA,"Chordata","Mammalia","Rodentia","Sciuridae",NA
"Tamiops_swinhoei","Tamiops swinhoei","1 - exact_fullsci_w_ssp","Tamiops swinhoei",NA,NA,NA,"Chordata","Mammalia","Rodentia","Sciuridae",NA
"Taphozous_australis","Taphozous australis","1 - exact_fullsci_w_ssp","Taphozous australis",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Emballonuridae",NA
"Taphozous_georgianus","Taphozous georgianus","1 - exact_fullsci_w_ssp","Taphozous georgianus",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Emballonuridae",NA
"Taphozous_hilli","Taphozous hilli","1 - exact_fullsci_w_ssp","Taphozous hilli",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Emballonuridae",NA
"Taphozous_longimanus","Taphozous longimanus","1 - exact_fullsci_w_ssp","Taphozous longimanus",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Emballonuridae",NA
"Taphozous_melanopogon","Taphozous melanopogon","1 - exact_fullsci_w_ssp","Taphozous melanopogon",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Emballonuridae",NA
"Taphozous_nudiventris","Taphozous nudiventris","1 - exact_fullsci_w_ssp","Taphozous nudiventris",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Emballonuridae",NA
"Taphozous_perforatus","Taphozous perforatus","1 - exact_fullsci_w_ssp","Taphozous perforatus",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Emballonuridae",NA
"Tapirus_bairdii","Tapirus bairdii","1 - exact_fullsci_w_ssp","Tapirus bairdii",NA,NA,NA,"Chordata","Mammalia","Perissodactyla","Tapiridae",NA
"Tapirus_indicus","Tapirus indicus","1 - exact_fullsci_w_ssp","Tapirus indicus",NA,NA,NA,"Chordata","Mammalia","Perissodactyla","Tapiridae",NA
"Tapirus_pinchaque","Tapirus pinchaque","1 - exact_fullsci_w_ssp","Tapirus pinchaque",NA,NA,NA,"Chordata","Mammalia","Perissodactyla","Tapiridae",NA
"Tapirus_terrestris","Tapirus terrestris","1 - exact_fullsci_w_ssp","Tapirus terrestris",NA,NA,NA,"Chordata","Mammalia","Perissodactyla","Tapiridae",NA
"Tarsipes_rostratus","Tarsipes rostratus","1 - exact_fullsci_w_ssp","Tarsipes rostratus",NA,NA,NA,"Chordata","Mammalia","Diprotodontia","Tarsipedidae",NA
"Tarsius_dentatus","Tarsius dentatus","1 - exact_fullsci_w_ssp","Tarsius dentatus",NA,NA,NA,"Chordata","Mammalia","Primates","Tarsiidae",NA
"Tarsius_lariang","Tarsius lariang","1 - exact_fullsci_w_ssp","Tarsius lariang",NA,NA,NA,"Chordata","Mammalia","Primates","Tarsiidae",NA
"Tarsius_sangirensis","Tarsius sangirensis","1 - exact_fullsci_w_ssp","Tarsius sangirensis",NA,NA,NA,"Chordata","Mammalia","Primates","Tarsiidae",NA
"Tarsius_tarsier","Tarsius tarsier","1 - exact_fullsci_w_ssp","Tarsius tarsier",NA,NA,NA,"Chordata","Mammalia","Primates","Tarsiidae",NA
"Tarsius_wallacei","Tarsius wallacei","1 - exact_fullsci_w_ssp","Tarsius wallacei",NA,NA,NA,"Chordata","Mammalia","Primates","Tarsiidae",NA
"Tasmacetus_shepherdi","Tasmacetus shepherdi","1 - exact_fullsci_w_ssp","Tasmacetus shepherdi",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Ziphiidae",NA
"Tatera_indica","Tatera indica","1 - exact_fullsci_w_ssp","Tatera indica",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Taterillus_arenarius","Taterillus arenarius","1 - exact_fullsci_w_ssp","Taterillus arenarius",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Taterillus_emini","Taterillus emini","1 - exact_fullsci_w_ssp","Taterillus emini",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Taterillus_gracilis","Taterillus gracilis","1 - exact_fullsci_w_ssp","Taterillus gracilis",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Taterillus_pygargus","Taterillus pygargus","1 - exact_fullsci_w_ssp","Taterillus pygargus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Taxidea_taxus","Taxidea taxus","1 - exact_fullsci_w_ssp","Taxidea taxus",NA,NA,NA,"Chordata","Mammalia","Carnivora","Mustelidae",NA
"Tayassu_pecari","Tayassu pecari","1 - exact_fullsci_w_ssp","Tayassu pecari",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Tayassuidae",NA
"Tenrec_ecaudatus","Tenrec ecaudatus","1 - exact_fullsci_w_ssp","Tenrec ecaudatus",NA,NA,NA,"Chordata","Mammalia","NA","Tenrecidae",NA
"Tetracerus_quadricornis","Tetracerus quadricornis","1 - exact_fullsci_w_ssp","Tetracerus quadricornis",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Bovidae",NA
"Thainycteris_aureocollaris","Thainycteris aureocollaris","1 - exact_fullsci_w_ssp","Thainycteris aureocollaris",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Vespertilionidae",NA
"Thallomys_loringi","Thallomys loringi","1 - exact_fullsci_w_ssp","Thallomys loringi",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Thallomys_nigricauda","Thallomys nigricauda","1 - exact_fullsci_w_ssp","Thallomys nigricauda",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Thallomys_paedulcus","Thallomys paedulcus","1 - exact_fullsci_w_ssp","Thallomys paedulcus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Thamnomys_kempi","Thamnomys kempi","1 - exact_fullsci_w_ssp","Thamnomys kempi",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Theropithecus_gelada","Theropithecus gelada","1 - exact_fullsci_w_ssp","Theropithecus gelada",NA,NA,NA,"Chordata","Mammalia","Primates","Cercopithecidae",NA
"Thomasomys_baeops","Thomasomys baeops","1 - exact_fullsci_w_ssp","Thomasomys baeops",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Thomasomys_niveipes","Thomasomys niveipes","1 - exact_fullsci_w_ssp","Thomasomys niveipes",NA,NA,NA,"Chordata","Mammalia","Rodentia","Cricetidae",NA
"Thomomys_atrovarius","Thomomys atrovarius","1 - exact_fullsci_w_ssp","Thomomys atrovarius",NA,NA,NA,"Chordata","Mammalia","Rodentia","Geomyidae",NA
"Thomomys_bottae","Thomomys bottae","1 - exact_fullsci_w_ssp","Thomomys bottae",NA,NA,NA,"Chordata","Mammalia","Rodentia","Geomyidae",NA
"Thomomys_bulbivorus","Thomomys bulbivorus","1 - exact_fullsci_w_ssp","Thomomys bulbivorus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Geomyidae",NA
"Thomomys_nayarensis","Thomomys nayarensis","1 - exact_fullsci_w_ssp","Thomomys nayarensis",NA,NA,NA,"Chordata","Mammalia","Rodentia","Geomyidae",NA
"Thomomys_sheldoni","Thomomys sheldoni","1 - exact_fullsci_w_ssp","Thomomys sheldoni",NA,NA,NA,"Chordata","Mammalia","Rodentia","Geomyidae",NA
"Thomomys_talpoides","Thomomys talpoides","1 - exact_fullsci_w_ssp","Thomomys talpoides",NA,NA,NA,"Chordata","Mammalia","Rodentia","Geomyidae",NA
"Thomomys_umbrinus","Thomomys umbrinus","1 - exact_fullsci_w_ssp","Thomomys umbrinus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Geomyidae",NA
"Thoopterus_nigrescens","Thoopterus nigrescens","1 - exact_fullsci_w_ssp","Thoopterus nigrescens",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Pteropodidae",NA
"Thrichomys_apereoides","Thrichomys apereoides","1 - exact_fullsci_w_ssp","Thrichomys apereoides",NA,NA,NA,"Chordata","Mammalia","Rodentia","Echimyidae",NA
"Thryonomys_swinderianus","Thryonomys swinderianus","1 - exact_fullsci_w_ssp","Thryonomys swinderianus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Thryonomyidae",NA
"Thylacinus_cynocephalus","Thylacinus cynocephalus","1 - exact_fullsci_w_ssp","Thylacinus cynocephalus",NA,NA,NA,"Chordata","Mammalia","Dasyuromorphia","Thylacinidae",NA
"Thylamys_elegans","Thylamys elegans","1 - exact_fullsci_w_ssp","Thylamys elegans",NA,NA,NA,"Chordata","Mammalia","Didelphimorphia","Didelphidae",NA
"Thylamys_pusillus","Thylamys pusillus","1 - exact_fullsci_w_ssp","Thylamys pusillus",NA,NA,NA,"Chordata","Mammalia","Didelphimorphia","Didelphidae",NA
"Thylamys_venustus","Thylamys venustus","1 - exact_fullsci_w_ssp","Thylamys venustus",NA,NA,NA,"Chordata","Mammalia","Didelphimorphia","Didelphidae",NA
"Thylogale_billardierii","Thylogale billardierii","1 - exact_fullsci_w_ssp","Thylogale billardierii",NA,NA,NA,"Chordata","Mammalia","Diprotodontia","Macropodidae",NA
"Thylogale_browni","Thylogale browni","1 - exact_fullsci_w_ssp","Thylogale browni",NA,NA,NA,"Chordata","Mammalia","Diprotodontia","Macropodidae",NA
"Thylogale_brunii","Thylogale brunii","1 - exact_fullsci_w_ssp","Thylogale brunii",NA,NA,NA,"Chordata","Mammalia","Diprotodontia","Macropodidae",NA
"Thylogale_calabyi","Thylogale calabyi","1 - exact_fullsci_w_ssp","Thylogale calabyi",NA,NA,NA,"Chordata","Mammalia","Diprotodontia","Macropodidae",NA
"Thylogale_stigmatica","Thylogale stigmatica","1 - exact_fullsci_w_ssp","Thylogale stigmatica",NA,NA,NA,"Chordata","Mammalia","Diprotodontia","Macropodidae",NA
"Thylogale_thetis","Thylogale thetis","1 - exact_fullsci_w_ssp","Thylogale thetis",NA,NA,NA,"Chordata","Mammalia","Diprotodontia","Macropodidae",NA
"Thyroptera_discifera","Thyroptera discifera","1 - exact_fullsci_w_ssp","Thyroptera discifera",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Thyropteridae",NA
"Thyroptera_lavali","Thyroptera lavali","1 - exact_fullsci_w_ssp","Thyroptera lavali",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Thyropteridae",NA
"Thyroptera_tricolor","Thyroptera tricolor","1 - exact_fullsci_w_ssp","Thyroptera tricolor",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Thyropteridae",NA
"Tlacuatzin_canescens","Tlacuatzin canescens","1 - exact_fullsci_w_ssp","Tlacuatzin canescens",NA,NA,NA,"Chordata","Mammalia","Didelphimorphia","Didelphidae",NA
"Tokudaia_osimensis","Tokudaia osimensis","1 - exact_fullsci_w_ssp","Tokudaia osimensis",NA,NA,NA,"Chordata","Mammalia","Rodentia","Muridae",NA
"Tolypeutes_matacus","Tolypeutes matacus","1 - exact_fullsci_w_ssp","Tolypeutes matacus",NA,NA,NA,"Chordata","Mammalia","Cingulata","Chlamyphoridae",NA
"Tolypeutes_tricinctus","Tolypeutes tricinctus","1 - exact_fullsci_w_ssp","Tolypeutes tricinctus",NA,NA,NA,"Chordata","Mammalia","Cingulata","Chlamyphoridae",NA
"Tonatia_bidens","Tonatia bidens","1 - exact_fullsci_w_ssp","Tonatia bidens",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Phyllostomidae",NA
"Tonatia_saurophila","Tonatia saurophila","1 - exact_fullsci_w_ssp","Tonatia saurophila",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Phyllostomidae",NA
"Toromys_albiventris","Toromys albiventris","1 - exact_fullsci_w_ssp","Toromys albiventris",NA,NA,NA,"Chordata","Mammalia","Rodentia","Echimyidae",NA
"Toromys_grandis","Toromys grandis","1 - exact_fullsci_w_ssp","Toromys grandis",NA,NA,NA,"Chordata","Mammalia","Rodentia","Echimyidae",NA
"Toromys_rhipidurus","Toromys rhipidurus","1 - exact_fullsci_w_ssp","Toromys rhipidurus",NA,NA,NA,"Chordata","Mammalia","Rodentia","Echimyidae",NA
"Trachops_cirrhosus","Trachops cirrhosus","1 - exact_fullsci_w_ssp","Trachops cirrhosus",NA,NA,NA,"Chordata","Mammalia","Chiroptera","Phyllostomidae",NA
"Trachypithecus_auratus","Trachypithecus auratus","1 - exact_fullsci_w_ssp","Trachypithecus auratus",NA,NA,NA,"Chordata","Mammalia","Primates","Cercopithecidae",NA
"Trachypithecus_barbei","Trachypithecus barbei","1 - exact_fullsci_w_ssp","Trachypithecus barbei",NA,NA,NA,"Chordata","Mammalia","Primates","Cercopithecidae",NA
"Trachypithecus_cristatus","Trachypithecus cristatus","1 - exact_fullsci_w_ssp","Trachypithecus cristatus",NA,NA,NA,"Chordata","Mammalia","Primates","Cercopithecidae",NA
"Trachypithecus_delacouri","Trachypithecus delacouri","1 - exact_fullsci_w_ssp","Trachypithecus delacouri",NA,NA,NA,"Chordata","Mammalia","Primates","Cercopithecidae",NA
"Trachypithecus_francoisi","Trachypithecus francoisi","1 - exact_fullsci_w_ssp","Trachypithecus francoisi",NA,NA,NA,"Chordata","Mammalia","Primates","Cercopithecidae",NA
"Trachypithecus_geei","Trachypithecus geei","1 - exact_fullsci_w_ssp","Trachypithecus geei",NA,NA,NA,"Chordata","Mammalia","Primates","Cercopithecidae",NA
"Trachypithecus_germaini","Trachypithecus germaini","1 - exact_fullsci_w_ssp","Trachypithecus germaini",NA,NA,NA,"Chordata","Mammalia","Primates","Cercopithecidae",NA
"Trachypithecus_hatinhensis","Trachypithecus hatinhensis","1 - exact_fullsci_w_ssp","Trachypithecus hatinhensis",NA,NA,NA,"Chordata","Mammalia","Primates","Cercopithecidae",NA
"Trachypithecus_laotum","Trachypithecus laotum","1 - exact_fullsci_w_ssp","Trachypithecus laotum",NA,NA,NA,"Chordata","Mammalia","Primates","Cercopithecidae",NA
"Trachypithecus_mauritius","Trachypithecus mauritius","1 - exact_fullsci_w_ssp","Trachypithecus mauritius",NA,NA,NA,"Chordata","Mammalia","Primates","Cercopithecidae",NA
"Trachypithecus_obscurus","Trachypithecus obscurus","1 - exact_fullsci_w_ssp","Trachypithecus obscurus",NA,NA,NA,"Chordata","Mammalia","Primates","Cercopithecidae",NA
"Trachypithecus_phayrei","Trachypithecus phayrei","1 - exact_fullsci_w_ssp","Trachypithecus phayrei",NA,NA,NA,"Chordata","Mammalia","Primates","Cercopithecidae",NA
"Trachypithecus_pileatus","Trachypithecus pileatus","1 - exact_fullsci_w_ssp","Trachypithecus pileatus",NA,NA,NA,"Chordata","Mammalia","Primates","Cercopithecidae",NA
"Trachypithecus_poliocephalus","Trachypithecus poliocephalus","1 - exact_fullsci_w_ssp","Trachypithecus poliocephalus",NA,NA,NA,"Chordata","Mammalia","Primates","Cercopithecidae",NA
"Trachypithecus_shortridgei","Trachypithecus shortridgei","1 - exact_fullsci_w_ssp","Trachypithecus shortridgei",NA,NA,NA,"Chordata","Mammalia","Primates","Cercopithecidae",NA
"Tragelaphus_angasii","Tragelaphus angasii","1 - exact_fullsci_w_ssp","Tragelaphus angasii",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Bovidae",NA
"Tragelaphus_buxtoni","Tragelaphus buxtoni","1 - exact_fullsci_w_ssp","Tragelaphus buxtoni",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Bovidae",NA
"Tragelaphus_eurycerus","Tragelaphus eurycerus","1 - exact_fullsci_w_ssp","Tragelaphus eurycerus",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Bovidae",NA
"Tragelaphus_imberbis","Tragelaphus imberbis","1 - exact_fullsci_w_ssp","Tragelaphus imberbis",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Bovidae",NA
"Tragelaphus_oryx","Tragelaphus oryx","1 - exact_fullsci_w_ssp","Tragelaphus oryx",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Bovidae",NA
"Tragelaphus_scriptus","Tragelaphus scriptus","1 - exact_fullsci_w_ssp","Tragelaphus scriptus",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Bovidae",NA
"Tragelaphus_spekii","Tragelaphus spekii","1 - exact_fullsci_w_ssp","Tragelaphus spekii",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Bovidae",NA
"Tragelaphus_strepsiceros","Tragelaphus strepsiceros","1 - exact_fullsci_w_ssp","Tragelaphus strepsiceros",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Bovidae",NA
"Tragulus_javanicus","Tragulus javanicus","1 - exact_fullsci_w_ssp","Tragulus javanicus",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Tragulidae",NA
"Tragulus_kanchil","Tragulus kanchil","1 - exact_fullsci_w_ssp","Tragulus kanchil",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Tragulidae",NA
"Tragulus_napu","Tragulus napu","1 - exact_fullsci_w_ssp","Tragulus napu",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Tragulidae",NA
"Tragulus_versicolor","Tragulus versicolor","1 - exact_fullsci_w_ssp","Tragulus versicolor",NA,NA,NA,"Chordata","Mammalia","Artiodactyla","Tragulidae",NA
